0	50.075
1	51.625
2	50.35
3	49.125
4	49.95
5	50.75
6	52.150000000000006
7	53.55
8	54.72500000000001
9	52.275
10	49.85
11	47.625
12	45.775000000000006
13	43.925
14	41.925000000000004
15	42.05
16	42.099999999999994
17	42.175
18	42.25
19	42.075
20	42.6
21	43.099999999999994
22	43.625
23	44.125
24	44.400000000000006
25	44.375
26	44.400000000000006
27	44.4
28	43.97500000000001
29	43.525
30	43.10000000000001
31	45.6
32	45.79999999999999
33	48.425
34	49.775000000000006
35	51.075
36	55.225
37	59.375
38	54.525
39	49.675
40	52.45
41	54.35
42	56.25
43	51.65
44	47.39999999999999
45	50.775
46	54.175
47	55.2
48	56.0
49	58.025000000000006
50	60.075
51	63.1
52	66.10000000000001
53	66.1
54	66.1
55	52.125
56	38.1
57	39.5
58	44.35
59	49.8
60	55.224999999999994
61	55.25
62	55.325
63	55.325
64	55.325
65	55.375
66	55.4
67	55.45
68	55.525
69	52.22500000000001
70	48.9
71	46.6
72	44.3
73	43.1
74	41.9
75	42.675000000000004
76	43.425000000000004
77	44.175
78	44.925
79	54.4
80	56.86
81	54.7
82	52.36
83	50.1
84	49.04
85	54.11999999999999
86	62.17999999999999
87	58.54
88	46.86
89	48.36
90	49.879999999999995
91	51.06
92	52.260000000000005
93	51.78000000000001
94	53.279999999999994
95	51.9
96	47.339999999999996
97	48.12
98	48.64
99	48.019999999999996
100	47.38
101	45.260000000000005
102	47.08
103	46.760000000000005
104	46.84
105	47.11999999999999
106	47.440000000000005
107	47.76
108	48.080000000000005
109	47.9
110	47.78
111	48.46
112	49.12
113	48.1
114	47.08
115	44.46
116	41.82
117	39.4
118	38.9
119	43.2
120	47.5
121	41.1
122	39.6
123	32.82000000000001
124	32.62
125	33.54
126	32.440000000000005
127	30.6
128	30.21999999999999
129	30.46
130	30.560000000000002
131	31.82
132	28.820000000000004
133	28.860000000000003
134	33.9
135	35.0
136	38.34
137	39.459999999999994
138	38.040000000000006
139	36.54
140	36.12
141	36.480000000000004
142	35.52
143	34.36
144	34.4
145	33.88
146	33.54
147	32.92
148	31.68
149	31.560000000000002
150	31.32
151	31.0
152	31.96
153	32.839999999999996
154	36.14
155	34.519999999999996
156	34.339999999999996
157	33.9
158	33.739999999999995
159	35.0
160	34.660000000000004
161	35.14
162	35.4
163	34.660000000000004
164	33.5
165	33.46
166	33.739999999999995
167	35.260000000000005
168	35.64
169	34.1
170	33.2
171	33.6
172	34.54
173	38.660000000000004
174	39.0
175	38.5
176	36.3
177	36.9
178	36.9
179	38.0
180	49.2
181	34.8
182	35.78
183	36.76
184	36.339999999999996
185	36.1
186	35.36
187	38.349999999999994
188	38.699999999999996
189	37.53333333333334
190	36.833333333333336
191	37.983333333333334
192	38.31666666666667
193	37.56666666666667
194	37.31666666666667
195	37.416666666666664
196	37.06666666666667
197	37.46666666666667
198	36.56666666666667
199	39.13333333333333
200	35.483333333333334
201	40.68333333333333
202	43.54999999999999
203	41.56666666666667
204	35.75
205	35.9
206	36.21666666666667
207	36.06666666666667
208	36.06666666666667
209	35.63333333333333
210	35.550000000000004
211	35.51666666666667
212	35.266666666666666
213	35.03333333333333
214	34.78333333333334
215	34.15
216	33.65
217	33.31666666666667
218	33.21666666666667
219	33.449999999999996
220	32.75
221	35.31666666666667
222	38.36666666666667
223	41.11666666666667
224	39.86666666666667
225	38.26666666666667
226	37.15
227	35.25
228	33.233333333333334
229	32.88333333333333
230	33.35
231	33.5
232	33.46666666666667
233	32.949999999999996
234	40.233333333333334
235	40.766666666666666
236	40.95
237	45.71666666666667
238	39.71666666666666
239	37.46666666666666
240	42.620000000000005
241	41.416666666666664
242	38.8
243	39.416666666666664
244	38.5
245	38.38333333333333
246	39.11666666666667
247	39.199999999999996
248	39.43333333333333
249	38.699999999999996
250	37.800000000000004
251	37.21666666666667
252	36.81666666666667
253	37.550000000000004
254	35.55
255	34.833333333333336
256	34.95
257	33.61666666666667
258	32.71666666666667
259	32.03333333333333
260	30.96666666666667
261	31.333333333333332
262	29.900000000000002
263	28.816666666666666
264	29.0
265	28.116666666666664
266	26.839999999999996
267	24.86
268	21.86
269	22.28
270	23.02
271	23.759999999999998
272	24.58
273	24.479999999999997
274	30.4
275	23.259999999999998
276	25.080000000000002
277	25.14
278	25.96
279	26.640000000000004
280	27.080000000000002
281	28.26
282	29.8
283	31.080000000000002
284	32.32
285	26.5
286	26.04
287	25.96
288	30.520000000000003
289	26.54
290	27.660000000000004
291	24.933333333333334
292	24.400000000000002
293	24.966666666666665
294	24.933333333333334
295	25.0
296	24.23333333333333
297	37.46666666666667
298	25.133333333333336
299	34.81666666666667
300	24.816666666666666
301	27.71666666666667
302	26.166666666666668
303	25.516666666666666
304	26.099999999999998
305	26.083333333333332
306	25.416666666666668
307	25.0
308	25.766666666666666
309	26.316666666666663
310	26.566666666666666
311	26.583333333333332
312	26.383333333333336
313	26.150000000000002
314	27.099999999999998
315	26.96666666666667
316	26.983333333333334
317	26.633333333333336
318	26.633333333333336
319	26.266666666666666
320	26.61666666666667
321	26.333333333333332
322	25.75
323	25.416666666666668
324	24.933333333333337
325	24.73333333333333
326	24.333333333333332
327	23.7
328	23.55
329	23.28333333333333
330	24.71666666666667
331	24.78333333333333
332	24.55
333	23.166666666666668
334	23.0
335	23.166666666666668
336	23.866666666666664
337	24.0
338	24.533333333333335
339	24.96666666666667
340	25.816666666666666
341	26.649999999999995
342	29.166666666666668
343	28.21666666666667
344	28.88333333333333
345	29.450000000000003
346	34.36666666666667
347	34.333333333333336
348	33.416666666666664
349	34.96666666666667
350	36.516666666666666
351	32.95
352	31.53333333333333
353	31.133333333333336
354	32.28333333333333
355	33.95
356	34.65
357	35.21666666666666
358	36.48333333333334
359	38.55
360	40.833333333333336
361	43.25
362	44.71666666666667
363	39.208333333333336
